s2	nop	r1	9402854016	62422612	331354	9340100050	-	rc=0
s2	nop	r2	9402866524	62424271	331354	9340110899	-	rc=0
s2	assign	r1	19603193360	62497551	331340	19540364469	-	rc=0
s2	assign	r2	19603191994	62496066	331340	19540364588	-	rc=0
s2	rexxcps	r1	19441914877	1544318555	331370	17897264952	-	rc=0
s2	rexxcps	r2	19441191179	1543577395	331370	17897282414	-	rc=0
s2	varlookup	r1	14905587827	62357387	331354	14842899086	-	rc=0
s2	varlookup	r2	14905609950	62376725	331354	14842901871	-	rc=0
s2	emptyloop	r1	9348594228	62381103	331354	9285881771	-	rc=0
s2	emptyloop	r2	9348602872	62380174	331354	9285891344	-	rc=0
s2	arith	r1	12150312246	630643024	331354	11519337868	-	rc=0
s2	arith	r2	12148964009	629289636	331354	11519343019	-	rc=0
s2	dispatch	r1	22824005707	2352592806	331354	20471081547	-	rc=0
s2	dispatch	r2	22863999461	2392592422	331354	20471075685	-	rc=0
s2	compound	r1	9688336380	453599315	331354	9234405711	-	rc=0
s2	compound	r2	9645305604	410573825	331354	9234400425	-	rc=0
s4	nop	r1	9502855555	62425379	331354	9440098822	-	rc=0
s4	nop	r2	9502833143	62400484	331354	9440101305	-	rc=0
s4	assign	r1	19703188338	62492661	331340	19640364337	-	rc=0
s4	assign	r2	19703191345	62499497	331340	19640360508	-	rc=0
s4	rexxcps	r1	19458444829	1544244554	331370	17913868905	-	rc=0
s4	rexxcps	r2	19461982881	1547779816	331370	17913871695	-	rc=0
s4	varlookup	r1	14943590954	62360102	331354	14880899498	-	rc=0
s4	varlookup	r2	14943593224	62363159	331354	14880898711	-	rc=0
s4	emptyloop	r1	9373596322	62381217	331354	9310883751	-	rc=0
s4	emptyloop	r2	9373613530	62386557	331354	9310895619	-	rc=0
s4	arith	r1	12130253775	607084091	331354	11522838330	-	rc=0
s4	arith	r2	12131885436	608715316	331354	11522838766	-	rc=0
s4	dispatch	r1	22828999069	2352593382	331354	20476074333	-	rc=0
s4	dispatch	r2	22829002110	2352598332	331354	20476072424	-	rc=0
s4	compound	r1	9658194739	413466575	331354	9244396810	-	rc=0
s4	compound	r2	9655312688	410580388	331354	9244400946	-	rc=0
