base	nop	r1	10102842750	62407066	331354	10040104330	-	rc=0
base	nop	r2	10102862259	62428756	331354	10040102149	-	rc=0
base	assign	r1	20303195749	62496734	331354	20240367661	-	rc=0
base	assign	r2	20303172805	62477309	331354	20240364142	-	rc=0
base	rexxcps	r1	19561154211	1543138640	331384	18017684187	-	rc=0
base	rexxcps	r2	19561098723	1543093578	331384	18017673761	-	rc=0
base	varlookup	r1	15171619046	62386324	331354	15108901368	-	rc=0
base	varlookup	r2	15171608546	62380871	331354	15108896321	-	rc=0
base	emptyloop	r1	9523595706	62375652	331354	9460888700	-	rc=0
base	emptyloop	r2	9523614972	62388943	331354	9460894675	-	rc=0
base	arith	r1	12123516290	579349885	331354	11543835051	-	rc=0
base	arith	r2	12156071919	611893153	331354	11543847412	-	rc=0
base	dispatch	r1	22909007322	2352595059	331340	20556080923	-	rc=0
base	dispatch	r2	22908984787	2352575109	331340	20556078338	-	rc=0
base	compound	r1	9718714532	413984873	331340	9304398319	-	rc=0
base	compound	r2	9715306371	410574610	331340	9304400421	-	rc=0
s1	nop	r1	10304854276	62423153	331354	10242099769	-	rc=0
s1	nop	r2	10304851517	62425016	331354	10242095147	-	rc=0
s1	assign	r1	20905191814	62496602	331340	20842363872	-	rc=0
s1	assign	r2	20905198426	62497661	331340	20842369425	-	rc=0
s1	rexxcps	r1	19768174011	1548838534	331370	18219004107	-	rc=0
s1	rexxcps	r2	19763032507	1543695423	331370	18219005714	-	rc=0
s1	varlookup	r1	15532617500	62386489	331354	15469899657	-	rc=0
s1	varlookup	r2	15532592382	62359381	331354	15469901647	-	rc=0
s1	emptyloop	r1	9623572155	62350479	331354	9560890322	-	rc=0
s1	emptyloop	r2	9623572580	62355871	331354	9560885355	-	rc=0
s1	arith	r1	12207034566	631362091	331354	11575341121	-	rc=0
s1	arith	r2	12205099510	629426910	331354	11575341246	-	rc=0
s1	dispatch	r1	23149008250	2392592181	331354	20756084715	-	rc=0
s1	dispatch	r2	23109005960	2352596199	331354	20756078407	-	rc=0
s1	compound	r1	9825679732	410939070	331354	9414409308	-	rc=0
s1	compound	r2	9828749997	414007101	331354	9414411542	-	rc=0
