s2	nop	r1	9402861944	62421541	331354	9340109049	-	rc=0
s2	nop	r2	9402823397	62399532	331354	9340092511	-	rc=0
s2	assign	r1	19603196079	62496635	331340	19540368104	-	rc=0
s2	assign	r2	19603168682	62470570	331340	19540366772	-	rc=0
s2	rexxcps	r1	19441818910	1544219392	331370	17897268148	-	rc=0
s2	rexxcps	r2	19444220049	1546621714	331370	17897266965	-	rc=0
s2	varlookup	r1	14905600486	62371913	331354	14842897219	-	rc=0
s2	varlookup	r2	14905604844	62375409	331354	14842898081	-	rc=0
s2	emptyloop	r1	9348603714	62385558	331354	9285886802	-	rc=0
s2	emptyloop	r2	9348592117	62372603	331354	9285888160	-	rc=0
s2	arith	r1	12150333249	630661035	331354	11519340860	-	rc=0
s2	arith	r2	12149953749	630287864	331354	11519334531	-	rc=0
s2	dispatch	r1	22823982654	2352570701	331354	20471080599	-	rc=0
s2	dispatch	r2	22823979971	2352570912	331354	20471077705	-	rc=0
s2	compound	r1	9654487755	419755607	331354	9234400794	-	rc=0
s2	compound	r2	9656638953	421912172	331354	9234395427	-	rc=0
s3	nop	r1	9401852934	62426709	331355	9339094870	-	rc=0
s3	nop	r2	9401850150	62425651	331355	9339093144	-	rc=0
s3	assign	r1	19302196991	62502746	331341	19239362904	-	rc=0
s3	assign	r2	19302169731	62478372	331341	19239360018	-	rc=0
s3	rexxcps	r1	19466815035	1544700691	331371	17921782973	-	rc=0
s3	rexxcps	r2	19466413107	1544302420	331371	17921779316	-	rc=0
s3	varlookup	r1	14810606588	62380056	331355	14747895177	-	rc=0
s3	varlookup	r2	14810590321	62359006	331355	14747899960	-	rc=0
s3	emptyloop	r1	9323568893	62356753	331355	9260880785	-	rc=0
s3	emptyloop	r2	9323602347	62381501	331355	9260889491	-	rc=0
s3	arith	r1	12144596202	629426125	331355	11514838722	-	rc=0
s3	arith	r2	12144129620	628963142	331355	11514835123	-	rc=0
s3	dispatch	r1	22904005513	2432595078	331355	20471079080	-	rc=0
s3	dispatch	r2	22824003516	2352594185	331355	20471077976	-	rc=0
s3	compound	r1	9641388169	411662339	331355	9229394475	-	rc=0
s3	compound	r2	9643195047	413465098	331355	9229398594	-	rc=0
