c6	nop	r1	10102870790	62441121	331354	10040098315	-	rc=0
c6	nop	r2	10102857893	62424321	331354	10040102218	-	rc=0
c6	assign	r1	20303200742	62500006	331354	20240369382	-	rc=0
c6	assign	r2	20303200036	62500497	331354	20240368185	-	rc=0
c6	rexxcps	r1	19562219825	1544208666	331384	18017679775	-	rc=0
c6	rexxcps	r2	19561004867	1543001320	331384	18017672163	-	rc=0
c6	varlookup	r1	15171624551	62386030	331340	15108907181	-	rc=0
c6	varlookup	r2	15171607294	62375958	331340	15108899996	-	rc=0
c6	emptyloop	r1	9523564111	62352507	331340	9460880264	-	rc=0
c6	emptyloop	r2	9523567687	62352981	331340	9460883366	-	rc=0
c6	arith	r1	12173784346	629609075	331340	11543843931	-	rc=0
c6	arith	r2	12156048370	611878964	331340	11543838066	-	rc=0
c6	dispatch	r1	22909000259	2352590488	331354	20556078417	-	rc=0
c6	dispatch	r2	22909005137	2352590483	331354	20556083300	-	rc=0
c6	compound	r1	9725570783	420838678	331354	9304400751	-	rc=0
c6	compound	r2	9717651817	412919784	331354	9304400679	-	rc=0
c9	nop	r1	10402824245	62394197	331354	10340098694	-	rc=0
c9	nop	r2	10402883163	62447399	331354	10340104410	-	rc=0
c9	assign	r1	20603167796	62474267	331354	20540362175	-	rc=0
c9	assign	r2	20603186762	62495611	331354	20540359797	-	rc=0
c9	rexxcps	r1	19614295346	1543955989	331384	18070007973	-	rc=0
c9	rexxcps	r2	19614269141	1543936221	331384	18070001536	-	rc=0
c9	varlookup	r1	15285612630	62381691	331340	15222899599	-	rc=0
c9	varlookup	r2	15285585340	62359575	331340	15222894425	-	rc=0
c9	emptyloop	r1	9598596801	62382678	331340	9535882783	-	rc=0
c9	emptyloop	r2	9598567572	62351594	331340	9535884638	-	rc=0
c9	arith	r1	12185133170	630458530	331340	11554343300	-	rc=0
c9	arith	r2	12184098544	629410396	331340	11554356808	-	rc=0
c9	dispatch	r1	22953994558	2352585504	331354	20601077700	-	rc=0
c9	dispatch	r2	22954007744	2352591453	331354	20601084937	-	rc=0
c9	compound	r1	9750544661	415804492	331354	9334408815	-	rc=0
c9	compound	r2	9746198241	411455695	331354	9334411192	-	rc=0
