c1	nop	r1	10402868371	62439567	331354	10340097450	-	rc=0
c1	nop	r2	10402858585	62423314	331354	10340103917	-	rc=0
c1	assign	r1	23003191876	62496718	331354	22940363804	-	rc=0
c1	assign	r2	23003189764	62496536	331354	22940361874	-	rc=0
c1	rexxcps	r1	19715255793	1543312144	331384	18171612265	-	rc=0
c1	rexxcps	r2	19716163959	1544231997	331384	18171600578	-	rc=0
c1	varlookup	r1	16254587946	62359088	331340	16191897518	-	rc=0
c1	varlookup	r2	16254611329	62381430	331340	16191898559	-	rc=0
c1	emptyloop	r1	9598596173	62377972	331340	9535886861	-	rc=0
c1	emptyloop	r2	9598586435	62373865	331340	9535881230	-	rc=0
c1	arith	r1	12249653923	607987451	331340	11641335132	-	rc=0
c1	arith	r2	12249170538	607503986	331340	11641335212	-	rc=0
c1	dispatch	r1	22984007613	2342594783	331354	20641081476	-	rc=0
c1	dispatch	r2	23023999900	2382592345	331354	20641076201	-	rc=0
c1	compound	r1	9975374929	415618051	331354	9559425524	-	rc=0
c1	compound	r2	9980407059	420660343	331354	9559415362	-	rc=0
c2	nop	r1	9902857768	62428045	331354	9840098369	-	rc=0
c2	nop	r2	9902863634	62426082	331354	9840106198	-	rc=0
c2	assign	r1	22503197759	62499885	331354	22440366520	-	rc=0
c2	assign	r2	22503198154	62503987	331354	22440362813	-	rc=0
c2	rexxcps	r1	19688267529	1543902827	331384	18144033318	-	rc=0
c2	rexxcps	r2	19683378090	1543774838	331384	18139271868	-	rc=0
c2	varlookup	r1	16064590532	62360285	331340	16001898907	-	rc=0
c2	varlookup	r2	16064620079	62386614	331340	16001902125	-	rc=0
c2	emptyloop	r1	9473586859	62372370	331340	9410883149	-	rc=0
c2	emptyloop	r2	9473606912	62378135	331340	9410897437	-	rc=0
c2	arith	r1	12254476679	630297962	331340	11623847377	-	rc=0
c2	arith	r2	12255897085	631723491	331340	11623842254	-	rc=0
c2	dispatch	r1	23029006634	2392596184	331354	20636079096	-	rc=0
c2	dispatch	r2	22989003050	2352593388	331354	20636078308	-	rc=0
c2	compound	r1	9932383600	422640651	331354	9509411595	-	rc=0
c2	compound	r2	9925730945	415982075	331354	9509417516	-	rc=0
