c6	nop	r1	10102851481	62419785	331354	10040100342	-	rc=0
c6	nop	r2	10102855470	62422523	331354	10040101593	-	rc=0
c6	assign	r1	20303186845	62495640	331354	20240359851	-	rc=0
c6	assign	r2	20303202196	62499186	331354	20240371656	-	rc=0
c6	rexxcps	r1	19561642252	1543630533	331384	18017680335	-	rc=0
c6	rexxcps	r2	19562218500	1544207684	331384	18017679432	-	rc=0
c6	varlookup	r1	15171615478	62388267	331340	15108895871	-	rc=0
c6	varlookup	r2	15171623770	62388194	331340	15108904236	-	rc=0
c6	emptyloop	r1	9523592257	62378823	331340	9460882094	-	rc=0
c6	emptyloop	r2	9523593401	62374367	331340	9460887694	-	rc=0
c6	arith	r1	12173080439	628908662	331340	11543840437	-	rc=0
c6	arith	r2	12174636125	630460119	331340	11543844666	-	rc=0
c6	dispatch	r1	22989001517	2432594915	331354	20556075248	-	rc=0
c6	dispatch	r2	22908977138	2352562640	331354	20556083144	-	rc=0
c6	compound	r1	9737996201	433256610	331354	9304408237	-	rc=0
c6	compound	r2	9736195670	431457444	331354	9304406872	-	rc=0
c7	nop	r1	9702853087	62422403	331354	9640099330	-	rc=0
c7	nop	r2	9702831227	62400791	331354	9640099082	-	rc=0
c7	assign	r1	19903187135	62496235	331354	19840359546	-	rc=0
c7	assign	r2	19903171476	62477707	331354	19840362415	-	rc=0
c7	rexxcps	r1	19568636249	1544542214	331384	18023762651	-	rc=0
c7	rexxcps	r2	19569365515	1545275152	331384	18023758979	-	rc=0
c7	varlookup	r1	15095606343	62380401	331340	15032894602	-	rc=0
c7	varlookup	r2	15095618894	62383923	331340	15032903631	-	rc=0
c7	emptyloop	r1	9423599271	62377174	331340	9360890757	-	rc=0
c7	emptyloop	r2	9423588001	62374763	331340	9360881898	-	rc=0
c7	arith	r1	12147248882	607574017	331340	11539343525	-	rc=0
c7	arith	r2	12170291420	630621229	331340	11539338851	-	rc=0
c7	dispatch	r1	22878976040	2352567211	331354	20526077475	-	rc=0
c7	dispatch	r2	22999004737	2472591894	331354	20526081489	-	rc=0
c7	compound	r1	9720717722	415986100	331354	9304400268	-	rc=0
c7	compound	r2	9717995282	413256982	331354	9304406946	-	rc=0
