c2	nop	r1	9902877427	62444500	331354	9840101573	-	rc=0
c2	nop	r2	9902861113	62427825	331354	9840101934	-	rc=0
c2	assign	r1	22503200548	62500879	331354	22440368315	-	rc=0
c2	assign	r2	22503197774	62498999	331354	22440367421	-	rc=0
c2	rexxcps	r1	19683445795	1543827881	331384	18139286530	-	rc=0
c2	rexxcps	r2	19684209045	1544609323	331384	18139268338	-	rc=0
c2	varlookup	r1	16064600117	62365639	331340	16001903138	-	rc=0
c2	varlookup	r2	16064623502	62385492	331340	16001906670	-	rc=0
c2	emptyloop	r1	9473588022	62373187	331340	9410883495	-	rc=0
c2	emptyloop	r2	9473595827	62377223	331340	9410887264	-	rc=0
c2	arith	r1	12231253645	607081939	331340	11623840366	-	rc=0
c2	arith	r2	12232943238	608770467	331340	11623841431	-	rc=0
c2	dispatch	r1	22988976672	2352568220	331354	20636077098	-	rc=0
c2	dispatch	r2	22988977673	2352569192	331354	20636077127	-	rc=0
c2	compound	r1	9930239638	420483919	331354	9509424365	-	rc=0
c2	compound	r2	9925192543	415442893	331354	9509418296	-	rc=0
c3	nop	r1	9204853598	62422069	331354	9142100175	-	rc=0
c3	nop	r2	9204853072	62425982	331354	9142095736	-	rc=0
c3	assign	r1	22605194350	62497240	331354	22542365756	-	rc=0
c3	assign	r2	22605195652	62500900	331354	22542363398	-	rc=0
c3	rexxcps	r1	19716666312	1548513715	331384	18167821213	-	rc=0
c3	rexxcps	r2	19713487685	1545345059	331384	18167811242	-	rc=0
c3	varlookup	r1	16235608336	62378538	331340	16172898458	-	rc=0
c3	varlookup	r2	16235623460	62389562	331340	16172902558	-	rc=0
c3	emptyloop	r1	9348579677	62367700	331340	9285880637	-	rc=0
c3	emptyloop	r2	9348589837	62375428	331340	9285883069	-	rc=0
c3	arith	r1	12274800532	630622393	331340	11643846799	-	rc=0
c3	arith	r2	12252912784	608743693	331340	11643837751	-	rc=0
c3	dispatch	r1	23009011440	2352601221	331354	20656078865	-	rc=0
c3	dispatch	r2	23008984001	2352571014	331354	20656081633	-	rc=0
c3	compound	r1	9992394546	422637307	331354	9569425885	-	rc=0
c3	compound	r2	10002287528	432538769	331354	9569417405	-	rc=0
