c4	nop	r1	10102831002	62401305	331354	10040098343	-	rc=0
c4	nop	r2	10102827641	62398360	331354	10040097927	-	rc=0
c4	assign	r1	21203197532	62496878	331354	21140369300	-	rc=0
c4	assign	r2	21203191920	62501853	331354	21140358713	-	rc=0
c4	rexxcps	r1	19581005532	1544808583	331384	18035865565	-	rc=0
c4	rexxcps	r2	19581590669	1545398141	331384	18035861144	-	rc=0
c4	varlookup	r1	15513607945	62381900	331340	15450894705	-	rc=0
c4	varlookup	r2	15513619299	62385139	331340	15450902820	-	rc=0
c4	emptyloop	r1	9523599511	62372532	331340	9460895639	-	rc=0
c4	emptyloop	r2	9523585684	62373036	331340	9460881308	-	rc=0
c4	arith	r1	12172076636	605408666	331340	11566336630	-	rc=0
c4	arith	r2	12124694116	558023448	331340	11566339328	-	rc=0
c4	dispatch	r1	23029007603	2432591510	331354	20596084739	-	rc=0
c4	dispatch	r2	22949007092	2352593416	331354	20596082322	-	rc=0
c4	compound	r1	9771639841	421898226	331354	9349410261	-	rc=0
c4	compound	r2	9806940126	457202868	331354	9349405904	-	rc=0
c5	nop	r1	9202833210	62397914	331354	9140103942	-	rc=0
c5	nop	r2	9202890120	62449045	331354	9140109721	-	rc=0
c5	assign	r1	21403164915	62474303	331354	21340359258	-	rc=0
c5	assign	r2	21403198167	62501602	331354	21340365211	-	rc=0
c5	rexxcps	r1	19608543896	1543954707	331384	18064257805	-	rc=0
c5	rexxcps	r2	19603716468	1543892056	331384	18059493028	-	rc=0
c5	varlookup	r1	15684612425	62383533	331340	15621897552	-	rc=0
c5	varlookup	r2	15684614790	62384105	331340	15621899345	-	rc=0
c5	emptyloop	r1	9298581047	62360721	331340	9235888986	-	rc=0
c5	emptyloop	r2	9298606041	62374143	331340	9235900558	-	rc=0
c5	arith	r1	12209249008	630572058	331340	11578345610	-	rc=0
c5	arith	r2	12209063496	630390339	331340	11578341817	-	rc=0
c5	dispatch	r1	23009004319	2352592079	331354	20656080886	-	rc=0
c5	dispatch	r2	23008971835	2352566482	331354	20656073999	-	rc=0
c5	compound	r1	9841457075	421717471	331354	9419408250	-	rc=0
c5	compound	r2	9840392197	420637247	331354	9419423596	-	rc=0
