task	commit	axis	build	scope	arm	size	instrument	value_median	value_min	value_max	value_rounds
3	8bcf6375e	strings	head	fixed	tw	-	cycles:u	83241535.000000	33611700.000000	821737968.000000	5
3	8bcf6375e	strings	head	per_pass	ir	-	cycles:u	1317.285827	1299.067473	1340.984758	5
3	8bcf6375e	strings	head	fixed	ir	-	cycles:u	44360697.000000	10124359.000000	76187628.000000	5
3	8bcf6375e	strings	head	per_pass_gap	ir-tw	-	cycles:u	-889.940875	-954.593779	-673.392863	5
3	8bcf6375e	strings	pinned>head	across_builds	tw	small	instructions:u	0.999855	0.999848	0.999870	5
3	8bcf6375e	strings	pinned>head	across_builds	ir	small	instructions:u	0.999765	0.999755	0.999787	5
3	8bcf6375e	strings	pinned>head	across_builds	tw	large	instructions:u	0.999840	0.999833	0.999846	5
3	8bcf6375e	strings	pinned>head	across_builds	ir	large	instructions:u	0.999748	0.999739	0.999761	5
3	8bcf6375e	strings	pinned>head	across_builds	tw	small	cycles:u	0.982349	0.959033	1.033851	5
3	8bcf6375e	strings	pinned>head	across_builds	ir	small	cycles:u	0.983343	0.974763	0.985481	5
3	8bcf6375e	strings	pinned>head	across_builds	tw	large	cycles:u	0.976340	0.899837	0.981269	5
3	8bcf6375e	strings	pinned>head	across_builds	ir	large	cycles:u	0.986827	0.972263	0.991827	5
3	8bcf6375e	varlookup	pinned	arm_ratio	ir/tw	small	instructions:u	0.494602	0.494583	0.494604	5
3	8bcf6375e	varlookup	pinned	absolute	tw	small	instructions:u	16729233729.000000	16729092813.000000	16729490702.000000	5
3	8bcf6375e	varlookup	pinned	absolute	ir	small	instructions:u	8274251457.000000	8274126335.000000	8274336358.000000	5
3	8bcf6375e	varlookup	pinned	arm_ratio	ir/tw	large	instructions:u	0.492300	0.492296	0.492300	5
3	8bcf6375e	varlookup	pinned	absolute	tw	large	instructions:u	33306594352.000000	33306500542.000000	33306955865.000000	5
3	8bcf6375e	varlookup	pinned	absolute	ir	large	instructions:u	16396807950.000000	16396680773.000000	16397007935.000000	5
3	8bcf6375e	varlookup	pinned	per_pass	tw	-	instructions:u	1744.985329	1744.956481	1745.038216	5
3	8bcf6375e	varlookup	pinned	fixed	tw	-	instructions:u	151873106.000000	151229761.000000	152404136.000000	5
3	8bcf6375e	varlookup	pinned	per_pass	ir	-	instructions:u	855.005730	854.994215	855.026998	5
3	8bcf6375e	varlookup	pinned	fixed	ir	-	instructions:u	151648677.000000	151494979.000000	151891319.000000	5
3	8bcf6375e	varlookup	pinned	per_pass_gap	ir-tw	-	instructions:u	-889.984722	-890.011218	-889.950750	5
3	8bcf6375e	varlookup	pinned	arm_ratio	ir/tw	small	cycles:u	0.406033	0.396014	0.410781	5
3	8bcf6375e	varlookup	pinned	absolute	tw	small	cycles:u	3170680978.000000	3165870468.000000	3235720425.000000	5
3	8bcf6375e	varlookup	pinned	absolute	ir	small	cycles:u	1285447333.000000	1269313902.000000	1302453992.000000	5
3	8bcf6375e	varlookup	pinned	arm_ratio	ir/tw	large	cycles:u	0.396013	0.390445	0.397550	5
3	8bcf6375e	varlookup	pinned	absolute	tw	large	cycles:u	6281947537.000000	6276881809.000000	6359602588.000000	5
3	8bcf6375e	varlookup	pinned	absolute	ir	large	cycles:u	2490920683.000000	2474552940.000000	2496563490.000000	5
3	8bcf6375e	varlookup	pinned	per_pass	tw	-	cycles:u	327.401532	320.655485	335.107499	5
3	8bcf6375e	varlookup	pinned	fixed	tw	-	cycles:u	59240209.000000	-7439886.000000	189493313.000000	5
3	8bcf6375e	varlookup	pinned	per_pass	ir	-	cycles:u	126.891932	123.378837	129.184167	5
3	8bcf6375e	varlookup	pinned	fixed	ir	-	cycles:u	79973983.000000	42064314.000000	130355044.000000	5
3	8bcf6375e	varlookup	pinned	per_pass_gap	ir-tw	-	cycles:u	-201.964234	-210.110492	-193.117468	5
3	8bcf6375e	varlookup	head	arm_ratio	ir/tw	small	instructions:u	0.494612	0.494606	0.494631	5
3	8bcf6375e	varlookup	head	absolute	tw	small	instructions:u	16729795072.000000	16729724761.000000	16729867605.000000	5
3	8bcf6375e	varlookup	head	absolute	ir	small	instructions:u	8274741087.000000	8274661206.000000	8275079000.000000	5
3	8bcf6375e	varlookup	head	arm_ratio	ir/tw	large	instructions:u	0.492309	0.492300	0.492314	5
3	8bcf6375e	varlookup	head	absolute	tw	large	instructions:u	33307314395.000000	33307175268.000000	33307350408.000000	5
3	8bcf6375e	varlookup	head	absolute	ir	large	instructions:u	16397419083.000000	16397186244.000000	16397664890.000000	5
3	8bcf6375e	varlookup	head	per_pass	tw	-	instructions:u	1744.998727	1744.990130	1745.013226	5
3	8bcf6375e	varlookup	head	fixed	tw	-	instructions:u	152324954.999998	152099114.000000	152400163.000000	5
3	8bcf6375e	varlookup	head	per_pass	ir	-	instructions:u	855.018736	854.966831	855.053019	5
3	8bcf6375e	varlookup	head	fixed	ir	-	instructions:u	152063091.000000	151657522.000000	152894101.000000	5
3	8bcf6375e	varlookup	head	per_pass_gap	ir-tw	-	instructions:u	-889.974851	-890.035203	-889.945708	5
3	8bcf6375e	varlookup	head	arm_ratio	ir/tw	small	cycles:u	0.418858	0.363801	0.423404	5
3	8bcf6375e	varlookup	head	absolute	tw	small	cycles:u	3032776500.000000	2997092273.000000	3477272767.000000	5
3	8bcf6375e	varlookup	head	absolute	ir	small	cycles:u	1270302540.000000	1265036086.000000	1283998642.000000	5
3	8bcf6375e	varlookup	head	arm_ratio	ir/tw	large	cycles:u	0.407027	0.399340	0.413607	5
3	8bcf6375e	varlookup	head	absolute	tw	large	cycles:u	6019094241.000000	5932641507.000000	6139735051.000000	5
3	8bcf6375e	varlookup	head	absolute	ir	large	cycles:u	2453784765.000000	2449932039.000000	2457640076.000000	5
3	8bcf6375e	varlookup	head	per_pass	tw	-	cycles:u	309.112144	265.052316	330.804503	5
3	8bcf6375e	varlookup	head	fixed	tw	-	cycles:u	132911493.000000	-145550505.000000	959275762.000000	5
3	8bcf6375e	varlookup	head	per_pass	ir	-	cycles:u	124.511810	123.144460	125.537262	5
3	8bcf6375e	varlookup	head	fixed	ir	-	cycles:u	86820315.000000	72432096.000000	114126275.000000	5
3	8bcf6375e	varlookup	head	per_pass_gap	ir-tw	-	cycles:u	-185.967684	-206.292693	-139.515054	5
3	8bcf6375e	varlookup	pinned>head	across_builds	tw	small	instructions:u	1.000034	1.000023	1.000038	5
3	8bcf6375e	varlookup	pinned>head	across_builds	ir	small	instructions:u	1.000055	1.000039	1.000101	5
3	8bcf6375e	varlookup	pinned>head	across_builds	tw	large	instructions:u	1.000022	1.000012	1.000024	5
3	8bcf6375e	varlookup	pinned>head	across_builds	ir	large	instructions:u	1.000034	1.000026	1.000054	5
3	8bcf6375e	varlookup	pinned>head	across_builds	tw	small	cycles:u	0.957960	0.930015	1.094831	5
3	8bcf6375e	varlookup	pinned>head	across_builds	ir	small	cycles:u	0.988218	0.974299	1.011569	5
3	8bcf6375e	varlookup	pinned>head	across_builds	tw	large	cycles:u	0.958157	0.942711	0.978150	5
3	8bcf6375e	varlookup	pinned>head	across_builds	ir	large	cycles:u	0.985091	0.982724	0.990822	5
3	8bcf6375e	dispatchclass	pinned	arm_ratio	ir/tw	small	instructions:u	0.990189	0.990170	0.992300	5
3	8bcf6375e	dispatchclass	pinned	absolute	tw	small	instructions:u	14050789931.000000	14050777009.000000	14072849134.000000	5
3	8bcf6375e	dispatchclass	pinned	absolute	ir	small	instructions:u	13912938446.000000	13912656523.000000	13942604129.000000	5
3	8bcf6375e	dispatchclass	pinned	arm_ratio	ir/tw	large	instructions:u	0.990130	0.987591	0.990134	5
3	8bcf6375e	dispatchclass	pinned	absolute	tw	large	instructions:u	27949575640.000000	27949477886.000000	28021383273.000000	5
3	8bcf6375e	dispatchclass	pinned	absolute	ir	large	instructions:u	27673654534.000000	27673607037.000000	27673831128.000000	5
3	8bcf6375e	dispatchclass	pinned	per_pass	tw	-	instructions:u	6949.399315	6938.320532	6985.296671	5
3	8bcf6375e	dispatchclass	pinned	fixed	tw	-	instructions:u	151978378.000000	80196589.000000	196208070.000000	5
3	8bcf6375e	dispatchclass	pinned	per_pass	ir	-	instructions:u	6880.334295	6865.525202	6880.587303	5
3	8bcf6375e	dispatchclass	pinned	fixed	ir	-	instructions:u	152269855.000000	151481918.000000	211553724.000000	5
3	8bcf6375e	dispatchclass	pinned	per_pass_gap	ir-tw	-	instructions:u	-69.010307	-119.771469	-68.812013	5
3	8bcf6375e	dispatchclass	pinned	arm_ratio	ir/tw	small	cycles:u	1.037228	1.009132	1.043230	5
3	8bcf6375e	dispatchclass	pinned	absolute	tw	small	cycles:u	3546850903.000000	3520605905.000000	3589714610.000000	5
3	8bcf6375e	dispatchclass	pinned	absolute	ir	small	cycles:u	3662386560.000000	3622495510.000000	3689068274.000000	5
3	8bcf6375e	dispatchclass	pinned	arm_ratio	ir/tw	large	cycles:u	1.012087	0.997410	1.032728	5
3	8bcf6375e	dispatchclass	pinned	absolute	tw	large	cycles:u	7017568537.000000	7008492748.000000	7169194639.000000	5
3	8bcf6375e	dispatchclass	pinned	absolute	ir	large	cycles:u	7150628613.000000	7078704387.000000	7246684481.000000	5
3	8bcf6375e	dispatchclass	pinned	per_pass	tw	-	cycles:u	1748.211634	1709.389069	1811.171868	5
3	8bcf6375e	dispatchclass	pinned	fixed	tw	-	cycles:u	24182636.000000	-75492833.000000	170936472.000000	5
3	8bcf6375e	dispatchclass	pinned	per_pass	ir	-	cycles:u	1763.362089	1696.040208	1792.148960	5
3	8bcf6375e	dispatchclass	pinned	fixed	ir	-	cycles:u	97180257.000000	78088639.000000	294543555.000000	5
3	8bcf6375e	dispatchclass	pinned	per_pass_gap	ir-tw	-	cycles:u	-33.757352	-47.809779	58.651216	5
3	8bcf6375e	dispatchclass	head	arm_ratio	ir/tw	small	instructions:u	0.990177	0.986562	0.990197	5
3	8bcf6375e	dispatchclass	head	absolute	tw	small	instructions:u	14063461056.000000	14063397048.000000	14115344694.000000	5
3	8bcf6375e	dispatchclass	head	absolute	ir	small	instructions:u	13925337815.000000	13925306506.000000	13925660749.000000	5
3	8bcf6375e	dispatchclass	head	arm_ratio	ir/tw	large	instructions:u	0.990134	0.990128	0.993849	5
3	8bcf6375e	dispatchclass	head	absolute	tw	large	instructions:u	27974348128.000000	27974071363.000000	27974422020.000000	5
3	8bcf6375e	dispatchclass	head	absolute	ir	large	instructions:u	27698276207.000000	27698176220.000000	27802275775.000000	5
3	8bcf6375e	dispatchclass	head	per_pass	tw	-	instructions:u	6955.376678	6929.538663	6955.443536	5
3	8bcf6375e	dispatchclass	head	fixed	tw	-	instructions:u	152722733.000000	152573984.000000	256267368.000000	5
3	8bcf6375e	dispatchclass	head	per_pass	ir	-	instructions:u	6886.457740	6886.291267	6938.468980	5
3	8bcf6375e	dispatchclass	head	fixed	ir	-	instructions:u	152391026.000000	48399855.000000	153045291.000000	5
3	8bcf6375e	dispatchclass	head	per_pass_gap	ir-tw	-	instructions:u	-68.747618	-69.152268	-16.915107	5
3	8bcf6375e	dispatchclass	head	arm_ratio	ir/tw	small	cycles:u	1.084015	1.046893	1.090388	5
3	8bcf6375e	dispatchclass	head	absolute	tw	small	cycles:u	3323024763.000000	3312753245.000000	3429485175.000000	5
3	8bcf6375e	dispatchclass	head	absolute	ir	small	cycles:u	3598653112.000000	3590302565.000000	3626080263.000000	5
3	8bcf6375e	dispatchclass	head	arm_ratio	ir/tw	large	cycles:u	1.084907	1.078094	1.093525	5
3	8bcf6375e	dispatchclass	head	absolute	tw	large	cycles:u	6592927181.000000	6512275187.000000	6641474767.000000	5
3	8bcf6375e	dispatchclass	head	absolute	ir	large	cycles:u	7121336282.000000	7107796517.000000	7205385549.000000	5
3	8bcf6375e	dispatchclass	head	per_pass	tw	-	cycles:u	1608.624393	1594.625212	1660.571794	5
3	8bcf6375e	dispatchclass	head	fixed	tw	-	cycles:u	95504458.000000	-812409.000000	230588135.000000	5
3	8bcf6375e	dispatchclass	head	per_pass	ir	-	cycles:u	1764.082016	1740.858127	1803.049158	5
3	8bcf6375e	dispatchclass	head	fixed	ir	-	cycles:u	65008218.000000	-6811085.000000	144364009.000000	5
3	8bcf6375e	dispatchclass	head	per_pass_gap	ir-tw	-	cycles:u	151.413663	107.142951	190.618691	5
3	8bcf6375e	dispatchclass	pinned>head	across_builds	tw	small	instructions:u	1.000901	0.999333	1.004594	5
3	8bcf6375e	dispatchclass	pinned>head	across_builds	ir	small	instructions:u	1.000889	0.998762	1.000925	5
3	8bcf6375e	dispatchclass	pinned>head	across_builds	tw	large	instructions:u	1.000885	0.998322	1.000889	5
3	8bcf6375e	dispatchclass	pinned>head	across_builds	ir	large	instructions:u	1.000889	1.000888	1.004648	5
3	8bcf6375e	dispatchclass	pinned>head	across_builds	tw	small	cycles:u	0.940416	0.925707	0.966910	5
3	8bcf6375e	dispatchclass	pinned>head	across_builds	ir	small	cycles:u	0.982926	0.976138	0.991905	5
3	8bcf6375e	dispatchclass	pinned>head	across_builds	tw	large	cycles:u	0.930522	0.924564	0.946480	5
3	8bcf6375e	dispatchclass	pinned>head	across_builds	ir	large	cycles:u	0.994798	0.994301	1.005654	5
3	8bcf6375e	rexxcps	pinned	arm_ratio	ir/tw	small	instructions:u	0.815793	0.815627	0.815810	5
3	8bcf6375e	rexxcps	pinned	absolute	tw	small	instructions:u	27095139889.000000	27094193961.000000	27100448594.000000	5
3	8bcf6375e	rexxcps	pinned	absolute	ir	small	instructions:u	22103825136.000000	22103446396.000000	22104037459.000000	5
3	8bcf6375e	rexxcps	pinned	arm_ratio	ir/tw	small	cycles:u	0.826228	0.819610	0.829976	5
3	8bcf6375e	rexxcps	pinned	absolute	tw	small	cycles:u	7768288052.000000	7703072237.000000	7785755111.000000	5
3	8bcf6375e	rexxcps	pinned	absolute	ir	small	cycles:u	6395354746.000000	6381279926.000000	6420369914.000000	5
3	8bcf6375e	rexxcps	head	arm_ratio	ir/tw	small	instructions:u	0.815742	0.815715	0.815803	5
3	8bcf6375e	rexxcps	head	absolute	tw	small	instructions:u	27097972448.000000	27095333170.000000	27098731627.000000	5
3	8bcf6375e	rexxcps	head	absolute	ir	small	instructions:u	22104763718.000000	22104446827.000000	22104962770.000000	5
3	8bcf6375e	rexxcps	head	arm_ratio	ir/tw	small	cycles:u	0.804426	0.793788	0.810730	5
3	8bcf6375e	rexxcps	head	absolute	tw	small	cycles:u	7835786030.000000	7793812407.000000	7889588097.000000	5
3	8bcf6375e	rexxcps	head	absolute	ir	small	cycles:u	6322335783.000000	6262660577.000000	6342208655.000000	5
3	8bcf6375e	rexxcps	pinned>head	across_builds	tw	small	instructions:u	1.000028	0.999907	1.000158	5
3	8bcf6375e	rexxcps	pinned>head	across_builds	ir	small	instructions:u	1.000045	1.000030	1.000051	5
3	8bcf6375e	rexxcps	pinned>head	across_builds	tw	small	cycles:u	1.008376	1.003286	1.024213	5
3	8bcf6375e	rexxcps	pinned>head	across_builds	ir	small	cycles:u	0.985371	0.979230	0.993877	5
