task	commit	axis	build	scope	arm	size	instrument	value_median	value_min	value_max	value_rounds
pre-phase-5-baseline	b029abe77	compound	pinned	absolute	tw	small	cycles:u	1881748855.000000	1871854723.000000	1889470082.000000	5
pre-phase-5-baseline	b029abe77	compound	pinned	absolute	ir	small	cycles:u	1744210541.000000	1730799855.000000	1773605178.000000	5
pre-phase-5-baseline	b029abe77	compound	pinned	arm_ratio	ir/tw	large	cycles:u	0.924110	0.879313	0.927939	5
pre-phase-5-baseline	b029abe77	compound	pinned	absolute	tw	large	cycles:u	3754718995.000000	3740758676.000000	3926135708.000000	5
pre-phase-5-baseline	b029abe77	compound	pinned	absolute	ir	large	cycles:u	3458929115.000000	3452303237.000000	3484151124.000000	5
pre-phase-5-baseline	b029abe77	compound	pinned	per_pass	tw	-	cycles:u	753.145709	741.683918	816.194490	5
pre-phase-5-baseline	b029abe77	compound	pinned	fixed	tw	-	cycles:u	-11009549.000000	-154836740.000000	35260287.000000	5
pre-phase-5-baseline	b029abe77	compound	pinned	per_pass	ir	-	cycles:u	685.887430	673.793094	701.340508	5
pre-phase-5-baseline	b029abe77	compound	pinned	fixed	ir	-	cycles:u	29491967.000000	-22551414.000000	89122444.000000	5
pre-phase-5-baseline	b029abe77	compound	pinned	per_pass_gap	ir-tw	-	cycles:u	-58.191512	-129.486022	-51.805201	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	arm_ratio	ir/tw	small	instructions:u	1.134303	1.134303	1.134304	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	absolute	tw	small	instructions:u	11075595358.000000	11075595136.000000	11075595808.000000	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	absolute	ir	small	instructions:u	12563086553.000000	12563086204.000000	12563087506.000000	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	arm_ratio	ir/tw	large	instructions:u	1.134307	1.134307	1.134308	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	absolute	tw	large	instructions:u	22150595787.000000	22150595461.000000	22150596206.000000	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	absolute	ir	large	instructions:u	25125586798.000000	25125586559.000000	25125587703.000000	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	per_pass	tw	-	instructions:u	886.000026	886.000013	886.000045	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	fixed	tw	-	instructions:u	595121.000000	594744.000000	595459.000000	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	per_pass	ir	-	instructions:u	1005.000029	1004.999943	1005.000113	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	fixed	ir	-	instructions:u	585906.000000	584881.000000	588214.000000	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	per_pass_gap	ir-tw	-	instructions:u	118.999987	118.999912	119.000094	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	arm_ratio	ir/tw	small	cycles:u	1.186852	1.181942	1.193250	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	absolute	tw	small	cycles:u	1653141733.000000	1643939101.000000	1655723592.000000	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	absolute	ir	small	cycles:u	1956969032.000000	1951112396.000000	1970788193.000000	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	arm_ratio	ir/tw	large	cycles:u	1.192326	1.183542	1.194947	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	absolute	tw	large	cycles:u	3297473261.000000	3289949702.000000	3303914562.000000	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	absolute	ir	large	cycles:u	3928203477.000000	3910320399.000000	3940305261.000000	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	per_pass	tw	-	cycles:u	131.387534	131.066818	132.545394	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	fixed	tw	-	cycles:u	11029576.000000	-12878320.000000	13973923.000000	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	per_pass	ir	-	cycles:u	158.167286	155.689351	158.666898	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	fixed	ir	-	cycles:u	-25549801.000000	-26367197.000000	18883998.000000	5
pre-phase-5-baseline	b029abe77	emptyloop	pinned	per_pass_gap	ir-tw	-	cycles:u	25.621893	23.627525	27.326925	5
pre-phase-5-baseline	b029abe77	strings	pinned	arm_ratio	ir/tw	small	instructions:u	0.793790	0.793790	0.793790	5
pre-phase-5-baseline	b029abe77	strings	pinned	absolute	tw	small	instructions:u	19589215470.000000	19589215185.000000	19589216048.000000	5
