task	commit	axis	build	scope	arm	size	instrument	value_median	value_min	value_max	value_rounds
3	71153941a	compound	control	fixed	ir	-	cycles:u	55605714.000000	-311999777.000000	83183277.000000	5
3	71153941a	compound	control	per_pass_gap	ir-tw	-	cycles:u	-232.728139	-331.449584	-68.759615	5
3	71153941a	compound	head	arm_ratio	ir/tw	small	instructions:u	0.734327	0.734303	0.734337	5
3	71153941a	compound	head	absolute	tw	small	instructions:u	7537242613.000000	7537201735.000000	7537335502.000000	5
3	71153941a	compound	head	absolute	ir	small	instructions:u	5534782255.000000	5534686066.000000	5534843006.000000	5
3	71153941a	compound	head	arm_ratio	ir/tw	large	instructions:u	0.731575	0.731573	0.731595	5
3	71153941a	compound	head	absolute	tw	large	instructions:u	14921017235.000000	14920910981.000000	14921150229.000000	5
3	71153941a	compound	head	absolute	ir	large	instructions:u	10915940444.000000	10915831494.000000	10916060100.000000	5
3	71153941a	compound	head	per_pass	tw	-	instructions:u	2953.509849	2953.441377	2953.579398	5
3	71153941a	compound	head	fixed	tw	-	instructions:u	153467991.000000	153253241.000000	153704097.000000	5
3	71153941a	compound	head	per_pass	ir	-	instructions:u	2152.441082	2152.403225	2152.541022	5
3	71153941a	compound	head	fixed	ir	-	instructions:u	153679550.000000	153333512.000000	153815368.000000	5
3	71153941a	compound	head	per_pass_gap	ir-tw	-	instructions:u	-801.106624	-801.140422	-800.924025	5
3	71153941a	compound	head	arm_ratio	ir/tw	small	cycles:u	0.673899	0.656456	0.738121	5
3	71153941a	compound	head	absolute	tw	small	cycles:u	1670348609.000000	1667769278.000000	2622204229.000000	5
3	71153941a	compound	head	absolute	ir	small	cycles:u	1159664788.000000	1094817481.000000	1935505013.000000	5
3	71153941a	compound	head	arm_ratio	ir/tw	large	cycles:u	0.664265	0.570273	0.750757	5
3	71153941a	compound	head	absolute	tw	large	cycles:u	3857847198.000000	3255310198.000000	4838835803.000000	5
3	71153941a	compound	head	absolute	ir	large	cycles:u	2468602040.000000	2162387363.000000	3414056772.000000	5
3	71153941a	compound	head	per_pass	tw	-	cycles:u	874.999436	635.016368	943.491410	5
3	71153941a	compound	head	fixed	tw	-	cycles:u	80228358.000000	-517149980.000000	405572655.000000	5
3	71153941a	compound	head	per_pass	ir	-	cycles:u	463.897144	416.143999	700.148140	5
3	71153941a	compound	head	fixed	ir	-	cycles:u	27247599.000000	-271111578.000000	775762154.000000	5
3	71153941a	compound	head	per_pass_gap	ir-tw	-	cycles:u	-243.343270	-458.855437	-99.285508	5
3	71153941a	compound	base>control	across_builds	tw	small	instructions:u	1.000008	1.000001	1.000015	5
3	71153941a	compound	base>control	across_builds	ir	small	instructions:u	0.999136	0.999040	0.999166	5
3	71153941a	compound	base>control	across_builds	tw	large	instructions:u	1.000015	0.999992	1.000021	5
3	71153941a	compound	base>control	across_builds	ir	large	instructions:u	0.999078	0.999071	0.999101	5
3	71153941a	compound	base>control	across_builds	tw	small	cycles:u	0.957178	0.825942	1.327750	5
3	71153941a	compound	base>control	across_builds	ir	small	cycles:u	0.961880	0.918899	1.007793	5
3	71153941a	compound	base>control	across_builds	tw	large	cycles:u	0.999485	0.913489	1.026095	5
3	71153941a	compound	base>control	across_builds	ir	large	cycles:u	0.988644	0.967308	1.189647	5
3	71153941a	compound	base>head	across_builds	tw	small	instructions:u	0.999997	0.999977	1.000027	5
3	71153941a	compound	base>head	across_builds	ir	small	instructions:u	0.999107	0.999094	0.999144	5
3	71153941a	compound	base>head	across_builds	tw	large	instructions:u	1.000002	0.999998	1.000019	5
3	71153941a	compound	base>head	across_builds	ir	large	instructions:u	0.999092	0.999090	0.999123	5
3	71153941a	compound	base>head	across_builds	tw	small	cycles:u	0.955713	0.709881	1.422572	5
3	71153941a	compound	base>head	across_builds	ir	small	cycles:u	1.002128	0.922538	1.061815	5
