110321770	PARSE	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClass.cpp	RexxString::upper()
106726699	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/AssignmentInstruction.cpp	RexxInstructionAssignment::execute(RexxActivation*, ExpressionStack*)
104169404	GC	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/memory/ProtectedObject.cpp	ProtectedBase::~ProtectedBase()
101438209	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	NumberString::parseNumber(char const*, unsigned long)
98319895	VCMP	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/support/CompoundVariableTable.cpp	CompoundVariableTable::findEntry(CompoundVariableTail&)
96320000	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringMath2.cpp	NumberString::addMultiplier(char const*, long, char*, int)
96099355	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	numberStringScan(char const*, unsigned long)
93400280	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/IntegerClass.cpp	RexxInteger::evaluate(RexxActivation*, ExpressionStack*)
86940018	VCMP	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/execution/RexxActivation.cpp	RexxActivation::assignLocalCompoundVariable(RexxString*, unsigned long, RexxInternalObject**, unsigned long, RexxObject*)
85412267	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/execution/RexxActivation.cpp	RexxActivation::run(RexxObject*, RexxString*, RexxObject**, unsigned long, RexxInstruction*, ProtectedObject&)'2
84316114	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/instructions/DoBlock.cpp	DoBlock::checkControl(RexxActivation*, ExpressionStack*, bool)
82060345	VCMP	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/support/CompoundVariableTable.cpp	CompoundVariableTable::findEntry(CompoundVariableTail&, bool)
81488534	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringMath.cpp	NumberString::adjustPrecision(char*, long)
76161258	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/expression/ExpressionOperator.cpp	RexxBinaryOperator::evaluate(RexxActivation*, ExpressionStack*)'2
70740004	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringMath2.cpp	NumberString::Multiply(NumberString*)
70487680	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/IntegerClass.cpp	RexxInteger::comp(RexxObject*)
70005200	MACH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClass.cpp	RexxString::evaluate(RexxActivation*, ExpressionStack*)
67200164	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	NumberString::stringValue() [clone .part.0]
65802966	CALL	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/expression/ExpressionStack.cpp	ExpressionStack::expandArgs(unsigned long, unsigned long, unsigned long, char const*)
63087213	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/NumberStringClass.cpp	NumberString::newInstance(char const*, unsigned long)
63005085	GC	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClass.cpp	RexxString::rawString(unsigned long)
63003315	CONV	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/common/BitSet.hpp	RexxInternalObject::isBaseClass()
61040976	ARITH	/home/moritz/dev/repos/ooRexx/build/lib/librexx.so.4	/home/moritz/dev/repos/ooRexx/interpreter/classes/StringClass.cpp	RexxString::comp(RexxObject*)
